action_id,triggered_on,student_id,severity,rule_id,rule_name,action,route_to,policy_basis,rationale,withdraw_prob_at_trigger,fail_prob_at_trigger,top_driver_withdraw,top_driver_fail,status
ACT00074,2025-03-22,STU0186,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.5733,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00075,2025-03-22,STU0028,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"6 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-17 via email.",0.5729,0.8378,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00076,2025-03-22,STU0395,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.7% with only 6 days until the next assessment. Top contributing factor: Past interventions received.,0.5699,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00077,2025-03-22,STU0395,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"4 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-18 via email.",0.5699,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00078,2025-03-22,STU0395,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 6/10.,0.5699,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00079,2025-03-22,STU0519,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),4 missing assignments on record across enrolled modules (threshold: 3).,0.5688,0.8376,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00080,2025-03-22,STU0519,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"5 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-20 via email.",0.5688,0.8376,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00081,2025-03-22,STU0562,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"4 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-17 via email.",0.5679,0.8279,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00082,2025-03-22,STU0471,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.8% with only 6 days until the next assessment. Top contributing factor: Past interventions received.,0.5611,0.8378,Recent attendance (4-week avg),Past interventions received,Pending
ACT00083,2025-03-22,STU0471,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"4 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-04 via sms.",0.5611,0.8378,Recent attendance (4-week avg),Past interventions received,Pending
ACT00084,2025-03-22,STU0499,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.56,0.8222,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00085,2025-03-22,STU0234,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),6 missing assignments on record across enrolled modules (threshold: 3).,0.5589,0.8208,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00086,2025-03-22,STU0150,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.8% with only 5 days until the next assessment. Top contributing factor: Past interventions received.,0.558,0.8383,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00087,2025-03-22,STU0150,high,WELLBEING,Possible wellbeing concern,Welfare check-in from the Wellbeing Team within 5 working days,Wellbeing Team,Student Wellbeing Policy §8.1 (Proactive Outreach),"Engagement trend is declining, attendance is 53.1%, and the student is balancing part-time work - pattern flagged by the Wellbeing Policy.",0.558,0.8383,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00088,2025-03-22,STU0013,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.8% with only 4 days until the next assessment. Top contributing factor: Past interventions received.,0.5554,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00089,2025-03-22,STU0013,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-18 via sms.",0.5554,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00090,2025-03-22,STU0107,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"4 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-21 via phone.",0.5456,0.8376,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00091,2025-03-22,STU0302,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),9 missing assignments on record across enrolled modules (threshold: 3).,0.5359,0.8333,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00092,2025-03-22,STU0302,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-19 via sms.",0.5359,0.8333,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00093,2025-03-22,STU0309,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.532,0.838,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00094,2025-03-22,STU0309,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"6 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-16 via email.",0.532,0.838,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00095,2025-03-22,STU0338,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.5313,0.8343,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00096,2025-03-22,STU0338,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-22 via email.",0.5313,0.8343,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00097,2025-03-22,STU0338,high,WELLBEING,Possible wellbeing concern,Welfare check-in from the Wellbeing Team within 5 working days,Wellbeing Team,Student Wellbeing Policy §8.1 (Proactive Outreach),"Engagement trend is declining, attendance is 47.4%, and the student is balancing part-time work - pattern flagged by the Wellbeing Policy.",0.5313,0.8343,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00098,2025-03-22,STU0379,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.7% with only 6 days until the next assessment. Top contributing factor: Past interventions received.,0.5308,0.8371,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00099,2025-03-22,STU0379,high,WELLBEING_FLAGS,Multiple wellbeing concerns raised,Wellbeing Team to make direct contact within 3 working days,Wellbeing Team,Student Wellbeing Policy §8.2 (Multiple Flag Threshold),2 wellbeing concerns raised (threshold: 2). Last wellbeing check-in score: 8/10.,0.5308,0.8371,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00100,2025-03-22,STU0592,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"5 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-15 via sms.",0.5305,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00101,2025-03-22,STU0546,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"3 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-16 via phone.",0.5268,0.8263,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00102,2025-03-22,STU0507,high,FAIL_CRIT,Critical failure risk on upcoming assessment,Urgent 1:1 study-skills session and reminder to access the assessment brief,Academic Skills Team,Assessment Support Policy §5.1 (Pre-assessment Intervention),Predicted failure probability is 83.8% with only 4 days until the next assessment. Top contributing factor: Past interventions received.,0.525,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00103,2025-03-22,STU0507,high,NON_RESPONSIVE,No response to repeated outreach,Senior Tutor to attempt in-person engagement and escalate to Head of Programme if no response,Senior Tutor,Engagement Escalation Policy §12.1 (Non-Response Escalation),"6 outreach attempts in the last 30 days, all unanswered. Most recent contact: 2025-03-10 via meeting.",0.525,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00104,2025-03-22,STU0507,high,WELLBEING,Possible wellbeing concern,Welfare check-in from the Wellbeing Team within 5 working days,Wellbeing Team,Student Wellbeing Policy §8.1 (Proactive Outreach),"Engagement trend is declining, attendance is 59.7%, and the student is balancing part-time work - pattern flagged by the Wellbeing Policy.",0.525,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00105,2025-03-22,STU0201,high,MISSING_ASSIGNMENTS,Multiple missing assignments,Academic Skills Team to schedule a recovery-plan meeting,Academic Skills Team,Assessment Recovery Policy §5.4 (Missing Assessment Trigger),3 missing assignments on record across enrolled modules (threshold: 3).,0.5186,0.8376,Lecture materials accessed (last 4w),Past interventions received,Pending
